stop_id,stop_name,stop_lat,stop_lon,route_type,wheelchair_boarding
PSCE2,Plaisance,47.24007584,-1.59112436,0,1
EDIP1,Edith Piaf,47.228059,-1.62368509,3,1
PMA99,Pont Marchand,47.26141392,-1.63206252,3,1
CSHB2,Carrières,47.20822281,-1.63804499,3,1
LYOR2,Lycée d'Orbigny,47.15430431,-1.68042474,3,1
HREG2,Hôtel de Région,47.21037247,-1.52599546,3,2
MGIN2,Mangin,47.20157572,-1.5450247,0,1
VEXP1,Village Expo,47.21493812,-1.61477308,3,1
RNRE1,Renaudières,47.2994802,-1.50796616,3,1
PELO2,Pelousière,47.20778681,-1.64699264,3,1
LAMA1,Lamartine,47.21652534,-1.57861373,3,1
PISE4,Pin Sec,47.24329205,-1.51862098,3,2
MHUI3,Moulin à l'Huile,47.17725101,-1.56217953,3,1
MGUA2,Mainguais,47.2822718,-1.48552723,3,1
PMEU2,Port aux Meules,47.16581834,-1.49387231,3,2
CRSA2,Croissant,47.24103597,-1.52997054,3,1
BRNI1,Baronnière,47.25962594,-1.60374682,3,1
LYRI1,Lycée Rieffel,47.25543792,-1.64277516,3,1
LACH2,L'Arche,47.21284433,-1.70837557,3,1
PBOT1,Poulbot,47.21405521,-1.64802648,3,1
GSEN2,Grasse Noue,47.2802316,-1.58182434,3,2
LCAR6,Le Cardo,47.26194838,-1.58414759,3,1
PATR1,Patis Rondin,47.24795291,-1.5163554,3,2
DNAI1,Danais,47.21363916,-1.58955897,3,1
CVBL2,Cheveux Blancs,47.26545709,-1.63504746,3,2
BBNI4,Babinière,47.25929789,-1.54625658,3,1
JFER1,Jules Ferry,47.25072688,-1.4875114,3,2
PRNE1,Perrines,47.22755906,-1.51554084,3,2
LYOR1,Lycée d'Orbigny,47.15396925,-1.6809146,3,1
BRG78,Beauregard,47.21084869,-1.65663742,3,2
PSOR2,Prières,47.15039474,-1.52640105,3,1
EPEL2,Écoles,47.19751025,-1.75917066,3,1
LAUR1,Lauriers,47.20465704,-1.60479403,3,1
JANA2,Jaunais,47.17592867,-1.533721,3,1
APRE2,Ambroise Paré,47.22908815,-1.60856584,3,1
RIND2,Rue d'Indre,47.20397715,-1.6642675,3,1
BNVI1,Bonneville,47.24396902,-1.53647537,3,2
LIPP1,Lippmann,47.23834391,-1.52128731,3,2
HALG1,Haluchère - Batignolles,47.24831532,-1.52224353,3,1
MEDI2,Méditerranée,47.27024599,-1.485825,3,2
CTOR3,Clos Toreau,47.1941226,-1.52930601,3,2
MLIN2,Moulin,47.18892125,-1.50534978,3,2
MGIN4,Mangin,47.20169385,-1.54371042,3,2
MONE1,Moinet,47.26579094,-1.49252394,3,2
PTON1,Portillon,47.14970939,-1.46861899,3,2
AURR2,Aurore,47.26539508,-1.58147497,3,2
BTAI1,Bretinais,47.22181316,-1.66588313,3,2
MIND3,Mairie d'Indre,47.20004466,-1.66856734,3,1
GDOU1,Grande Ouche,47.18136054,-1.57917817,0,1
RREN1,Rond-Point de Rennes,47.23247509,-1.5652888,3,1
OTAG3,50 Otages,47.219768,-1.55563291,3,1
MCCO1,Marché Commun,47.25965126,-1.49998198,3,2
AUCP2,La Chapelle Aulnay,47.30836323,-1.5433592,3,1
PCRE3,Poincaré,47.22278079,-1.58517693,3,1
IROI2,Iroise,47.24821551,-1.53650389,3,1
LNTT2,Linot,47.26539284,-1.52612921,3,1
PDOU1,Porte Douillard,47.28934753,-1.51816653,3,2
ECTE1,Enchanterie,47.22995718,-1.52437928,3,1
RROL2,Romain Rolland,47.20679342,-1.60987475,3,1
JML59,Jean Moulin,47.20730998,-1.59980304,3,1
BLVU7,Mendès France - Bellevue,47.20807743,-1.6122521,3,1
RROL1,Romain Rolland,47.2065047,-1.60938954,3,1
BRVI1,Boris Vian,47.15338322,-1.68260703,3,2
BEGE1,Beauger,47.23426481,-1.55307927,3,2
GLAU1,Grillaud,47.21970738,-1.58187532,3,1
MNSS1,Malnoue,47.20329728,-1.50510792,3,2
XREZ1,Croix de Rezé,47.17915017,-1.55918314,3,1
MLRA2,Malraux,47.25433568,-1.51765009,3,1
LHE99,La Herdrie,47.1978806,-1.45235552,3,2
CHTE1,Châtelets,47.19688142,-1.54053237,3,2
LCEE3,La Carrée,47.16891079,-1.54287082,3,1
DUKA1,Dukas,47.23525689,-1.60253715,3,1
AGV98,Angevinière,47.24597226,-1.611047,3,1
MVA98,Mortier Vannerie,47.18016282,-1.49942157,3,2
ROCA1,Rocade,47.16332955,-1.47436833,3,2
HOSE1,Housseau,47.28104613,-1.49836431,3,1
GRE71,Gare de l'État,47.20473498,-1.56029509,3,2
GNRA4,Greneraie,47.19927843,-1.53379875,3,1
NDRE1,Naudières,47.17312567,-1.53675174,3,1
GSSU5,Gare Sud,47.21555271,-1.54222781,3,1
BNCH1,Blanchetière,47.28986488,-1.55588163,3,2
DUNA2,Dunant,47.2438649,-1.5210971,3,2
TRQU2,Terres Quartières,47.13471089,-1.65955337,3,2
CNGO2,Congo,47.23962095,-1.61014171,3,1
MOT58,Motte Rouge,47.22878655,-1.55351916,3,1
LRNE1,Lourneau,47.20017153,-1.48842224,3,1
ECSU2,École Centrale - Audencia,47.24848797,-1.55147787,0,1
BLCH1,Blancho,47.2131701,-1.7349835,3,2
BDNN1,Bourdonnais,47.20556649,-1.57991993,3,1
CIGL1,Chai Gallais,47.13692602,-1.72162518,3,1
BRTA1,Bretagne,47.21743172,-1.55859061,0,1
CNAV2,Chantiers Navals,47.20884925,-1.5677981,0,1
BEOC2,Belloc,47.2030526,-1.61471617,3,2
NATL1,Aéroport,47.15786084,-1.60113897,3,1
BAGA1,Bagatelle,47.24348623,-1.62022099,3,1
PTON2,Portillon,47.14929216,-1.46906198,3,2
BOUE2,Bio Ouest Laënnec,47.23270183,-1.64200381,3,2
SAPI3,Saupin,47.18400789,-1.47565278,3,2
NIAG1,Niagara,47.30597506,-1.49337372,3,1
LIBE2,Libération,47.17729548,-1.67904538,3,2
BETO1,Belle Etoile,47.28068352,-1.45206222,3,2
CEGA2,Gare de La Chapelle,47.29577043,-1.54906515,3,2
FRKL2,Franklin,47.2259513,-1.61972641,3,1
LNOU1,La Noue,47.14042726,-1.60769751,3,1
PCTI1,Petit Chantilly,47.2544423,-1.60066741,3,1
ADEL1,Aimé Delrue,47.20931181,-1.55035994,0,1
FNSO1,Fenaison,47.26966612,-1.59248914,3,1
BYGA1,Gare de Bouaye,47.13838428,-1.68083896,3,2
CMNE1,Commune 1871,47.19914124,-1.5000683,3,1
TEIF2,Tour Eiffel,47.19957624,-1.75423909,3,1
PAJO2,Petit Anjou,47.2057536,-1.50464065,3,1
RCPE2,Route de la Chapelle,47.25452938,-1.57627616,3,1
BODO2,Bourdonnières,47.18748604,-1.52069763,3,1
GLOU1,Grange au Loup,47.26378596,-1.51546845,3,1
NLBR1,Noë Lambert,47.23010017,-1.52849772,3,1
JVAL1,Jules Vallès,47.17325202,-1.57115934,3,1
RLON1,Rennes - Longchamp,47.23863912,-1.57066471,3,1
OCOR1,Ouche Cormier,47.26465917,-1.62401658,3,1
RPAR4,Rond-Point de Paris,47.23365082,-1.53474303,3,1
RPCH2,Repos de Chasse,47.21669619,-1.59958947,3,1
INLA2,Internat Laënnec,47.23505293,-1.64103085,3,2
HVCQ2,Mairie de Carquefou,47.29881772,-1.49158829,3,2
EDRE2,Erdreau,47.29104322,-1.50155326,3,2
MAI85,8 Mai,47.18897552,-1.55105661,3,1
DIDE5,Espace Diderot,47.18449942,-1.56349086,3,1
CREZ1,Château de Rezé,47.18468756,-1.55926244,0,1
SGRA1,Sageran,47.21952906,-1.57118451,3,2
CVER2,Chapeau Verni,47.18917298,-1.51035533,3,1
JBAR1,Jean Bart,47.19923686,-1.67542268,3,2
CLZE1,Clouzeaux,47.17931163,-1.492604,3,1
PLPC2,Place des Pêcheurs,47.13647653,-1.66897801,3,2
PVTO7,Porte de Vertou,47.18051856,-1.50517742,3,1
TOTR2,Tortière,47.23513505,-1.54960129,3,2
BLVU3,Mendès France - Bellevue,47.20872357,-1.61166402,3,1
MSHE2,Mairie de St-Herblain,47.21100918,-1.64880159,3,1
LAMA2,Lamartine,47.21649329,-1.57886784,3,1
DSNE1,Desnerie,47.27791097,-1.54040836,3,2
BENA5,Beaulieu,47.20385171,-1.5372101,3,2
MGCH2,Monge - Chauvinière,47.25366563,-1.5743914,3,2
NLLA2,Noë Allais,47.22034908,-1.68862739,3,1
ABDU2,Abel Durand,47.22005849,-1.60325298,3,1
MVRD2,Monteverdi,47.26655885,-1.4463748,3,2
HALA4,Haluchère - Batignolles,47.24943134,-1.52291267,3,1
FOND1,Fonderies,47.20641547,-1.54391403,3,1
LAUR1,Lauriers,47.20465704,-1.60479403,0,1
THCE3,Centre de Thouaré,47.26712945,-1.44135713,3,1
JNAI4,Jaunaie,47.21888373,-1.72783741,3,1
BNTA1,BN,47.18396011,-1.49668431,3,1
KOUF4,Koufra,47.25020003,-1.53023909,3,1
HIND1,Haute-Indre,47.19540943,-1.64982033,3,2
BRDI2,Briandière,47.18972751,-1.6920222,3,2
SCHW4,Schweitzer,47.29472412,-1.4948824,3,1
PPUN9,Petit Port - Facultés,47.24307143,-1.54736236,4,1
PTIS1,Plessis Tison,47.23664954,-1.53346846,3,1
RBAL2,Roche Ballue,47.1794563,-1.65573184,3,1
GNRA5,Greneraie,47.19945857,-1.53296736,3,1
GAMB2,Gambetta,47.22357956,-1.53836639,3,1
LYCQ1,Lycée Estienne d'Orves,47.2794041,-1.49199735,3,1
PROU3,Pont Rousseau - Martyrs,47.19198125,-1.54763345,3,1
LPLE1,La Plée,47.1944799,-1.46342889,3,2
BIGN2,Bignons,47.19979898,-1.49350957,3,2
CLBO2,Clos Bonnet,47.19036028,-1.56502908,3,2
SCHW3,Schweitzer,47.29483069,-1.49517201,3,1
BSTI2,Bastière,47.14902552,-1.45932664,3,2
BSEJ7,Beauséjour,47.23824329,-1.58701443,3,1
HBDE1,Halbarderie,47.26831753,-1.43799446,3,1
NVER2,Noue Verrière,47.27788101,-1.57191546,3,2
CVRN1,Cheverny,47.24600502,-1.60479714,3,1
LOMB2,Lombarderie,47.23314962,-1.5554061,3,1
ZOLA4,Zola,47.21508327,-1.58627033,3,2
DCFF1,Du Chaffault,47.20747473,-1.58157163,0,1
CRVA1,Cravate,47.24334138,-1.58840955,3,1
BOGE2,Bourgeonnière,47.25319668,-1.55953492,0,1
CNTR2,Centaure,47.17000334,-1.62715098,3,1
PVTO2,Porte de Vertou,47.180699,-1.50497902,3,1
CSRI1,Classerie,47.16803208,-1.55875992,3,1
BZAR2,Buzardières,47.20678592,-1.65997695,3,1
CSVA2,Conservatoire,47.20706463,-1.53272573,3,1
GDEN2,Goldens,47.16203033,-1.49963083,3,2
PABO2,Paix,47.18242459,-1.59241798,3,1
BENA4,Beaulieu,47.2036902,-1.53400286,3,1
MSOR1,Mairie des Sorinières,47.14916076,-1.5322755,3,1
DSNE2,Desnerie,47.27793731,-1.54064319,3,2
GGNO2,Grignon,47.2164631,-1.46654077,3,1
LAIL2,Les Ailes,47.17121297,-1.57412762,3,1
CSGR1,Cassegrain,47.18762325,-1.48746483,3,2
PBLE3,Patis Brûlé,47.20002567,-1.50763359,3,2
LALL1,Lallié,47.22796147,-1.54486499,3,1
DIAN2,Diane,47.23973604,-1.57799608,3,2
ENCO1,Ennerie Corbon,47.1419403,-1.70520419,3,1
CLRO1,Clos Roux,47.19866249,-1.75092464,3,2
PRCE2,Procé,47.22261099,-1.5817218,3,1
NETR1,Neustrie,47.17731672,-1.59249754,0,1
LCLE1,La Coulée,47.26014155,-1.57475936,3,1
MDNE1,Madeleine,47.2757847,-1.483515,3,1
SJEA3,St-Jean,47.19181327,-1.52361368,3,2
ALDE2,Allende,47.17527311,-1.62312916,3,1
BDIN1,Bodinières,47.20972628,-1.64307644,3,1
PBYE1,Port Boyer,47.24117365,-1.53871952,3,1
PGTI2,Plinguetière,47.13362595,-1.61313247,3,2
BRGA1,Beauregard,47.21072345,-1.65656066,3,2
JNEA1,Jauneau,47.27376314,-1.45014915,3,2
BLVU1,Mendès France - Bellevue,47.20853787,-1.61161595,0,1
GTLA1,Garettes - Landreau,47.27320065,-1.63079927,3,1
AFRA3,Anatole France,47.22395398,-1.57217014,3,1
MONE2,Moinet,47.26558588,-1.49205412,3,2
FERI3,Ferrière,47.24434218,-1.59102376,3,1
PCRE1,Poincaré,47.22223259,-1.58463832,3,1
MAUC2,Centre de Mauves,47.2967272,-1.39289412,3,1
ESUE1,Eugène Sue,47.23332258,-1.5960368,3,2
PONT1,Pontereau,47.30646475,-1.3785415,3,2
MOIN1,Moinard,47.21353271,-1.72928032,3,2
FRON4,Frêne Rond,47.19021772,-1.49641502,3,1
HBAN2,Hangar à Bananes,47.20049084,-1.57284835,3,1
MOET2,Mouettes,47.21050196,-1.74226907,3,1
TNVA2,Terres Neuvas,47.18589527,-1.59137929,3,2
CVER3,Chapeau Verni,47.18905054,-1.50927505,3,2
BLGO1,Berligout,47.21577076,-1.67839838,3,1
PNLU2,Pinier,47.2527266,-1.48165714,3,2
OGVA3,Orvault Grand Val,47.26169717,-1.59229764,3,1
ALNE2,Aulne,47.27628919,-1.63841208,3,1
CAIO1,Caillou Blanc,47.29864722,-1.58556896,3,1
LOMB1,Lombarderie,47.23363952,-1.55551448,3,1
LLOR1,La Lorie,47.23527989,-1.6570017,3,2
MLHE1,Moulin Hérel,47.2194317,-1.63753725,3,1
GCH98,Gachet,47.29330914,-1.52391294,3,2
SERC1,Sercel,47.2668409,-1.48948857,3,1
PACQ2,Parc,47.27253938,-1.48401742,3,2
NDRE2,Naudières,47.17361389,-1.53597343,3,1
ICOU1,ICO,47.23852646,-1.6382514,3,1
RROL2,Romain Rolland,47.20679342,-1.60987475,0,1
BGRI1,Bougrière,47.25508877,-1.47174619,3,1
REDR1,Rédras,47.16476032,-1.50249132,3,2
MHDI1,Mahaudières,47.18892013,-1.56042533,3,2
GDCH3,Gare de Chantenay,47.19791548,-1.59361074,3,1
LMBR1,Lambert,47.17092448,-1.5397214,3,1
NILL1,Nil,47.24247584,-1.60791357,3,1
ABCH1,Abbé Chérel,47.21004362,-1.65163899,3,1
MTYY1,Monty,47.2742349,-1.43318564,3,2
LIPP2,Lippmann,47.23896584,-1.52035755,3,2
ICAM1,ICAM,47.2736037,-1.5018768,3,2
XREZ4,Croix de Rezé,47.18005941,-1.55903662,3,1
ERDI3,Éraudière,47.24267744,-1.53524312,3,2
PB1B2,Parc de la Bouvre,47.17599606,-1.61382895,3,1
RCPE1,Route de la Chapelle,47.2548833,-1.57611818,3,1
FFAU1,Félix Faure,47.22731855,-1.5697624,0,1
HAV58,Halvêque,47.256996,-1.52077998,3,1
XREZ3,Croix de Rezé,47.17927411,-1.55815518,3,1
CSAY2,Chassay,47.2458384,-1.48481952,3,1
JCOU1,Joncours,47.21995305,-1.58677946,3,1
PBLE2,Patis Brûlé,47.20063746,-1.50724806,3,2
CBSS1,Cambronne,47.20655438,-1.50636601,3,1
CRTI2,Crétinières,47.27652377,-1.55320535,3,1
CTAR1,Cotalard,47.28631385,-1.53778319,3,1
EINS1,Einstein,47.26410317,-1.57105087,3,1
BCOI1,Branchoire,47.21785267,-1.6030165,3,1
CBLE1,Chemin Bleu,47.17822438,-1.52497724,3,1
MHUI2,Moulin à l'Huile,47.17697847,-1.56259427,3,1
HODI2,Hôtel Dieu,47.21150894,-1.55293708,0,1
BTRA1,Bertrand,47.25712536,-1.57563141,3,1
LFOR1,La Forêt,47.14899448,-1.64068745,3,1
MRAI1,Maraîchers,47.1848456,-1.51067188,3,1
JBNA2,Jeanne Bernard,47.23590325,-1.59066715,3,1
MSLL2,Marseillaise,47.20746446,-1.59192511,3,2
JGUE1,Jaguère,47.17558074,-1.56788043,3,1
ORNG1,La Chapelle Aulnay,47.30851025,-1.54018924,3,2
JVRA1,Janvraie,47.20000078,-1.61230633,3,1
SPSA2,St-Paul - Salengro,47.18533965,-1.54627299,3,1
SECH2,Schoelcher,47.22061878,-1.62817662,0,1
BOSI2,Boissière,47.25492721,-1.56586392,0,1
LDAS2,Landas,47.16882368,-1.51148727,3,2
WATT3,Wattignies,47.20415006,-1.54640747,3,2
VEPR2,Vesprées,47.24598838,-1.50245624,3,1
MVAN1,Mortier Vannerie,47.18003031,-1.49931697,3,2
RSCO2,Robert Scott,47.18687453,-1.459976,3,2
HRLL2,Hérelle,47.20159025,-1.58674154,3,1
PXCE2,Port aux Cerises,47.31187551,-1.5413274,3,2
BGAR2,Bonne Garde,47.19677941,-1.53126859,3,1
BRBI1,Bois Robillard,47.2351422,-1.51977766,3,1
GAGN2,Gagnerie,47.23222643,-1.50735772,3,1
LMBR2,Lambert,47.17135963,-1.53896837,3,1
SMIC2,St-Michel,47.22412469,-1.64457606,3,1
POON2,Potiron,47.27045471,-1.51885088,3,1
RTPA2,Route de Paris,47.26674902,-1.48807687,3,2
TMOU2,Trois Moulins,47.17809121,-1.54421104,3,2
BODO1,Bourdonnières,47.18722663,-1.5211017,3,1
PRHE2,Petit Rocher,47.24056485,-1.47901276,3,1
PLES2,Plessis,47.30097239,-1.55241195,3,2
MRTE1,Marterie,47.17844575,-1.5314777,3,1
THCE1,Centre de Thouaré,47.26656282,-1.44136206,3,1
LDRE1,Landreau,47.23247003,-1.51600562,0,1
BIND3,Basse-Indre,47.19770693,-1.67305608,3,1
POON1,Potiron,47.27048981,-1.51866287,3,1
PCBI1,Picabia,47.25465387,-1.57674827,3,2
DEM99,Desmoulins,47.23265511,-1.52121679,3,2
ERDI1,Éraudière,47.24175583,-1.53476774,3,2
RPBL1,République,47.20559042,-1.55489111,3,2
JNIG2,Jean Ingres,47.22237373,-1.59680515,3,1
BSOL1,Beau Soleil,47.17765429,-1.64463825,3,2
UGAZ2,Usine à gaz,47.19502857,-1.61895753,3,1
BCNY9,Bas-Chantenay,47.19564384,-1.58864718,4,1
CHLI2,Cholière,47.25099949,-1.60671565,3,1
MDPO2,Moulin de Porterie,47.27577049,-1.51215323,3,1
FACU1,Facultés,47.24584936,-1.55501977,0,1
BLL98,Bellestre,47.1484134,-1.69436142,3,1
RNTI2,Reinetière,47.25694629,-1.49126605,3,1
RTSC3,Recteur Schmitt,47.25222795,-1.55269299,3,1
BGRI2,Bougrière,47.25500061,-1.47207061,3,1
CLTT1,Châlet,47.22997714,-1.54414257,3,1
DLCR2,Delacroix,47.22364517,-1.58941815,3,1
JCAR2,Jacques Cartier,47.22400081,-1.63652415,3,1
FBLA3,Fresche Blanc,47.25282588,-1.5568332,3,2
BDPA1,Bout des Pavés,47.25281077,-1.57620064,3,1
TPOD1,Tripode,47.20840895,-1.54064071,3,1
LRCH1,La Roche,47.21648637,-1.51926306,3,1
MIND2,Mairie d'Indre,47.20038238,-1.66903535,3,1
CSVA3,Conservatoire,47.20704483,-1.53302035,3,1
BCES2,Bois Cesbron,47.26096955,-1.62431608,3,1
SEVR2,Sèvres,47.18682374,-1.52833764,3,1
RBRN1,René Bernier,47.19392747,-1.49920173,3,1
BOLL1,Bois Tillac,47.20024236,-1.77146521,3,2
PNPI1,Pont Pilet,47.33946774,-1.5723325,3,2
LHIE1,La Haie,47.28994836,-1.54230114,3,2
JLVE5,Joliverie,47.18998418,-1.51936089,3,1
REYN1,Reynière,47.25616203,-1.57867237,3,2
BUGA2,Bugallière,47.25989992,-1.63789321,3,1
HODI5,Hôtel Dieu,47.21217624,-1.55245952,3,2
CTIE2,Châtelier,47.18484934,-1.59326049,3,2
LGRI2,La Grille,47.25100338,-1.48202083,3,1
NOHH1,North House,47.19570054,-1.57371149,3,2
CHME2,Charmes,47.1910924,-1.46111544,3,1
PDUC1,Prairie au Duc,47.20425767,-1.56508419,3,1
BEMZ1,Belges - Montbazon,47.23464974,-1.54095759,3,2
RDNT1,Rue de Nantes,47.15114034,-1.53431438,3,1
MPAU4,Marcel Paul,47.24674813,-1.61718737,3,1
BOND1,Bonde,47.22262419,-1.55189176,3,1
RSRA2,Roseraie,47.26060696,-1.52838433,3,1
CAUX2,Château d'Aux,47.18504936,-1.67425627,3,1
DOLT1,Dolto,47.21645137,-1.63617499,3,1
MELI2,Méliès,47.18158427,-1.55615938,3,1
JAME1,Jamet,47.20997709,-1.60253972,0,1
MGAL1,Marie Galante,47.26419564,-1.45095974,3,1
XSYY2,Croisy,47.25378864,-1.62729497,3,2
GLNE2,Galarne,47.20818656,-1.52970224,3,1
BIAN2,Aristide Briand,47.29635147,-1.49515533,3,1
PTYY1,Planty,47.17527972,-1.49489788,3,1
LADO1,Ladoumègue,47.29611088,-1.48652268,3,2
PREU1,Preux,47.22150556,-1.612737,3,1
BSYS1,Bois St-Lys,47.30037659,-1.48191096,3,1
GGAU2,Gergaudière,47.28984026,-1.58576298,3,2
DALB2,Dalby,47.22569407,-1.52920001,3,1
DSAI1,Desaix,47.22754912,-1.54213124,3,1
BNDA1,Brindais,47.13908765,-1.7182338,3,2
LCOG2,La Cogne,47.28685807,-1.55738993,3,1
FOND2,Fonderies,47.20637305,-1.54364927,3,1
MAUC1,Centre de Mauves,47.29738288,-1.39409025,3,1
LABE1,Lac de Beaulieu,47.21941063,-1.69310873,3,1
RVAN4,Rond-Point de Vannes,47.22982246,-1.57178054,3,1
CHAB1,Chabossière,47.21547801,-1.68242961,3,2
PMVE1,Prairie de Mauves,47.22002746,-1.51668533,3,1
NCTE1,Noé Cottée,47.19408208,-1.47862574,3,1
PLOR2,Ploreau,47.30303836,-1.55190698,3,1
NETR9,Neustrie,47.17691899,-1.59348945,3,1
GRIM1,Grimm,47.2166549,-1.64546642,3,1
COST2,Cousteau,47.23979839,-1.51317853,3,1
CLPT1,Clépettre,47.29704365,-1.5478961,3,1
SNIC1,St-Nicolas,47.21569549,-1.55930228,3,1
CBAC1,Bac de Couëron,47.20598337,-1.75170597,3,2
TOSC1,Toscane,47.28294959,-1.54845575,3,1
MGDR2,Mongendrière,47.29236784,-1.55457079,3,1
CIGL2,Chai Gallais,47.13700078,-1.72157408,3,1
GLEI1,Grolerie,47.17269593,-1.47236043,3,1
MAI84,8 Mai,47.18907132,-1.55166076,3,1
CMCI1,Clémencière,47.2694877,-1.43572725,3,1
SLDA4,Solidarité,47.21730891,-1.58743292,3,2
DOLT2,Dolto,47.21644746,-1.63639283,3,1
SPIN1,Saupin,47.21421066,-1.53741025,3,2
POMM1,Pommeraie,47.14569143,-1.69505174,3,1
TLSA2,Talensac,47.22149763,-1.55580899,3,2
MNEF2,Moulin Neuf,47.22979973,-1.5164876,3,2
JAME2,Jamet,47.21010985,-1.60316148,0,1
BNVI2,Bonneville,47.24384339,-1.53640808,3,2
CHNI1,Charbonnière,47.2636907,-1.64229005,3,1
CUGA2,Gare de Couëron,47.22167517,-1.72390317,3,1
PVT96,Porte de Vertou,47.18113556,-1.50571575,3,1
BTRA2,Bertrand,47.25703154,-1.5757952,3,1
GOBI2,Gobinière,47.24963568,-1.58683724,3,1
BVDI2,Bouvardière,47.23835837,-1.59841068,3,2
GAUT1,Gautellerie,47.17739585,-1.60201963,3,1
CROU2,Chemin Rouge,47.25188213,-1.51760284,3,2
CUPI1,Coupries,47.19179085,-1.46702459,3,2
OTAG4,50 Otages,47.21986211,-1.55516649,3,1
GNRA7,Greneraie,47.19912245,-1.53340161,3,1
BRAG2,Bois Raguenet,47.26682994,-1.60038644,3,1
CAPE2,Capellia,47.2796771,-1.55496349,3,1
PEDR1,Perdriaux,47.16135558,-1.48590751,3,2
BEVA2,Beauvaiserie,47.13622785,-1.65417792,3,2
CBGE1,Chapeau Berger,47.1710169,-1.46882696,3,1
CBEA2,Charbonneau,47.3006297,-1.490802,3,1
CQLU2,Coqueluchon,47.18410989,-1.47025437,3,2
PTYY2,Planty,47.17539207,-1.49528368,3,1
PRIM2,Primevères,47.22485151,-1.67292644,3,2
GATI2,Gâtine,47.2132167,-1.66011893,3,1
RTSC1,Recteur Schmitt,47.25218815,-1.55299169,0,1
XJAN2,Croix Jeannette,47.17156865,-1.62390925,3,1
HFVE1,Haute Forêt,47.16828801,-1.46555463,3,1
LFVR1,Lefeuvre,47.26668521,-1.49504763,3,2
LNOU2,La Noue,47.14070793,-1.60744492,3,1
ARBO1,Arbois,47.25867271,-1.58176016,3,2
HDIE1,Haudrière,47.15466588,-1.4676838,3,2
GAMB1,Gambetta,47.22358023,-1.53856078,3,1
PVLO2,Pavillon,47.14360573,-1.67929774,3,2
JJNA2,Jean Jaurès,47.21836198,-1.56005961,0,1
IUTH2,IUT,47.29791076,-1.50441246,3,1
DIAN1,Diane,47.2396401,-1.57811601,3,2
VIVI1,Viviers,47.17307675,-1.4848965,3,1
GBNI2,Guiblinière,47.29242582,-1.52037824,3,2
CTNS2,Carterons,47.21824433,-1.73918265,3,1
GEVR2,Gesvres,47.26365391,-1.54872959,3,1
RAZA1,Ranzay,47.25335602,-1.53055731,0,1
TENA6,Tertre,47.21458931,-1.60644446,3,1
CNCE1,Chenonceau,47.2726347,-1.43447667,3,2
TDGA1,Tredégar,47.25471708,-1.60493675,3,1
CPRE2,Chaupières,47.24232408,-1.49502659,3,1
BLUA2,Bélouga,47.16581426,-1.58339671,3,2
MQLI2,Mocquelière,47.23327546,-1.61860733,3,2
BROS1,Brossais,47.16259043,-1.58562496,3,2
MBSE2,Moulin Boisseau,47.2874804,-1.48429166,3,2
ALDE3,Allende,47.17487613,-1.62461491,3,1
BDIN4,Bodinières,47.21041219,-1.64170649,3,1
CHRE1,Chalâtres,47.23185115,-1.53783116,3,1
SNUC2,Stade SNUC,47.22796582,-1.58054726,3,1
SADU4,Santos Dumont,47.25936756,-1.56676621,3,2
CHGN4,Châtaigniers,47.22212314,-1.60295554,3,1
MNT98,Ménétrier,47.24068594,-1.52399409,3,1
JNAI3,Jaunaie,47.21898996,-1.72799223,3,1
PTIS2,Plessis Tison,47.23657285,-1.5336335,3,1
LILA2,Lilas,47.13757001,-1.4682558,3,2
APRE1,Ambroise Paré,47.2288974,-1.60863904,3,1
MSHE4,Mairie de St-Herblain,47.21159532,-1.64880824,3,1
TCHE2,Trois Chênes,47.25965596,-1.47457581,3,2
CBIN2,Corbinerie,47.16160499,-1.5421356,3,1
JNAI1,Jaunaie,47.21917274,-1.72717715,3,1
MITR1,Mitrie,47.22886102,-1.52586033,3,1
JFRA1,Jean Fraix,47.18604445,-1.5419551,3,1
MGLI2,Magnoliers,47.2266885,-1.60514947,3,2
BEET1,Bel Être,47.1794579,-1.56759648,3,1
AECL2,Aéroclub,47.15938736,-1.59803572,3,2
MRGE2,Morges,47.16497092,-1.47198795,3,1
CABR2,Cabrol,47.2042176,-1.5882743,3,1
LLIO2,Les Lions,47.24984587,-1.61549843,3,1
BELE1,Bêle,47.26475076,-1.51049581,3,1
POTT2,Pottier,47.17761741,-1.62727348,3,2
AFRA1,Anatole France,47.22445344,-1.57114631,3,1
LAXX2,La Croix,47.1652905,-1.48696488,3,1
BNLU1,Bénélux,47.25408884,-1.49909338,3,2
GPOR2,Grand Portail,47.20142758,-1.52361868,3,1
ROUS1,Roussière,47.29449718,-1.55296122,3,2
CVLE2,Chevalerie,47.25230159,-1.54529475,3,2
COHO1,Chohonnière,47.26314626,-1.48602114,3,2
HAUB1,Haubans,47.21464189,-1.53001407,3,1
TZEL1,Touzelles,47.2081671,-1.46628023,3,2
RDGO2,Radigois,47.19335271,-1.51758198,3,1
LITT1,Littré,47.21768764,-1.58247032,3,1
FRCH2,Fraîches,47.17487651,-1.49052881,3,1
JVAL2,Jules Vallès,47.17342955,-1.57081171,3,1
FMIT6,François Mitterrand,47.22209043,-1.63895244,3,1
CAUX3,Château d'Aux,47.1853481,-1.67454951,3,1
SHMD1,St-Hermeland,47.14424919,-1.69605748,3,1
